USER_OVERALL_RATING,PREDICTED_OVERALL_RATING,CLEANLINESS,LOCATION,VALUE,ROOMS,SERVICE,SLEEP_QUALITY
4,3.9381,4,4,4,4,4,4
4,4.1379,4,5,4,4,4,5
4,3.7062,4,4,4,3,4,4
5,4.6022,5,5,4,4,5,4
5,4.6022,5,5,4,4,5,4
4,4.4408,4,4,4,4,5,4
5,4.6724,5,4,4,4,5,5
5,4.7441,4,4,5,4,5,5
4,4.6724,5,4,4,4,5,5
4,4.6724,5,4,4,4,5,5
5,4.5056,4,5,4,4,5,4
5,4.7441,4,4,5,4,5,5
5,4.7441,4,4,5,4,5,5
4,4.5374,5,4,4,4,5,4
5,4.7441,4,4,5,4,5,5
5,4.6406,4,5,4,4,5,5
1,2.6627,4,4,4,4,2,2
5,4.841,4,4,5,5,5,4
4,4.6022,5,5,4,4,5,4
5,4.6406,4,5,4,4,5,5
5,4.7375,4,5,4,5,5,4
5,4.7693,5,4,4,5,5,4
5,4.6739,4,5,5,4,5,4
4,4.4408,4,4,4,4,5,4
4,4.5374,5,4,4,4,5,4
5,4.203,5,4,5,4,4,4
2,2.5714,4,4,3,1,3,4
3,4.0029,4,5,4,4,4,4
5,4.6406,4,5,4,4,5,5
5,4.6739,4,5,5,4,5,4
5,4.7057,5,4,5,4,5,4
5,4.7057,5,4,5,4,5,4
5,4.7375,4,5,4,5,5,4
5,4.4408,4,4,4,4,5,4
4,4.1379,4,5,4,4,4,5
4,3.9381,4,4,4,4,4,4
5,3.5704,4,4,4,4,3,5
5,4.7693,5,4,4,5,5,4
4,3.3706,4,3,4,4,3,4
3,3.3706,4,3,4,4,3,4
4,4.4408,4,4,4,4,5,4
5,4.6739,4,5,5,4,5,4
5,4.7693,5,4,4,5,5,4
5,4.6022,5,5,4,4,5,4
5,4.7693,5,4,4,5,5,4
5,4.7441,4,4,5,4,5,5
5,4.5056,4,5,4,4,5,4
4,4.5374,5,4,4,4,5,4
5,4.7693,5,4,4,5,5,4
5,4.6739,4,5,5,4,5,4
5,4.6724,5,4,4,4,5,5
5,4.4408,4,4,4,4,5,4
3,2.9327,4,4,4,4,2,4
2,2.43,4,4,4,4,1,4
2,1.8696,3,4,4,2,1,4
5,4.6724,5,4,4,4,5,5
4,4.17,4,4,4,5,4,4
4,4.0347,5,4,4,4,4,4
3,3.9381,4,4,4,4,4,4
5,4.7057,5,4,5,4,5,4
5,4.6406,4,5,4,4,5,5
5,4.0347,5,4,4,4,4,4
5,4.6022,5,5,4,4,5,4
5,4.6022,5,5,4,4,5,4
5,4.8077,4,4,4,5,5,5
4,4.0995,5,5,4,4,4,4
5,4.7375,4,5,4,5,5,4
3,3.274,3,3,4,4,3,4
3,3.5715,3,4,4,4,4,2
4,4.1697,5,4,4,4,4,5
4,4.4408,4,4,4,4,5,4
4,4.6091,4,4,5,4,5,4
5,4.6724,5,4,4,4,5,5
5,4.7693,5,4,4,5,5,4
4,4.4408,4,4,4,4,5,4
5,4.7375,4,5,4,5,5,4
3,3.2035,4,4,4,3,3,4
5,4.5374,5,4,4,4,5,4
4,4.0731,4,4,4,4,4,5
5,4.7693,5,4,4,5,5,4
5,4.7375,4,5,4,5,5,4
5,4.8077,4,4,4,5,5,5
5,4.0347,5,4,4,4,4,4
5,4.6022,5,5,4,4,5,4
5,4.5374,5,4,4,4,5,4
5,4.7441,4,4,5,4,5,5
5,4.7057,5,4,5,4,5,4
5,4.7693,5,4,4,5,5,4
5,4.841,4,4,5,5,5,4
5,4.8077,4,4,4,5,5,5
5,4.841,4,4,5,5,5,4
5,4.8077,4,4,4,5,5,5
5,4.841,4,4,5,5,5,4
5,4.7375,4,5,4,5,5,4
5,4.7441,4,4,5,4,5,5
5,4.7441,4,4,5,4,5,5
4,4.5758,4,4,4,4,5,5
5,4.6727,4,4,4,5,5,4
5,4.3691,5,4,3,4,5,4
5,4.8077,4,4,4,5,5,5
5,4.6022,5,5,4,4,5,4
5,4.6724,5,4,4,4,5,5
5,3.9381,4,4,4,4,4,4
4,3.7698,4,4,3,4,4,4
4,3.9381,4,4,4,4,4,4
5,4.6724,5,4,4,4,5,5
5,4.8077,4,4,4,5,5,5
4,3.9381,4,4,4,4,4,4
5,4.7693,5,4,4,5,5,4
5,4.7057,5,4,5,4,5,4
5,4.6022,5,5,4,4,5,4
5,4.7375,4,5,4,5,5,4
5,4.5758,4,4,4,4,5,5
3,3.2035,4,4,4,3,3,4
5,4.6739,4,5,5,4,5,4
4,3.9381,4,4,4,4,4,4
1,3.4365,3,4,4,4,4,1
4,3.2035,4,4,4,3,3,4
5,4.8077,4,4,4,5,5,5
5,4.5056,4,5,4,4,5,4
4,4.4408,4,4,4,4,5,4
5,4.7441,4,4,5,4,5,5
1,1.9251,4,4,1,4,1,4
4,4.0029,4,5,4,4,4,4
4,3.8679,4,5,4,4,4,3
4,4.0029,4,5,4,4,4,4
3,2.8339,3,4,1,4,3,4
3,3.0685,4,4,4,3,3,3
3,2.3594,4,4,3,4,2,1
2,2.4041,4,3,4,2,2,4
5,3.6352,4,5,4,4,3,5
5,4.305,4,4,4,5,4,5
5,4.7372,5,5,4,4,5,5
4,4.4408,4,4,4,4,5,4
5,4.6739,4,5,5,4,5,4
4,3.8028,5,4,4,3,4,4
2,3.6155,4,2,4,1,5,4
5,4.6022,5,5,4,4,5,4
5,4.6406,4,5,4,4,5,5
2,2.1959,4,4,1,3,2,4
3,3.501,4,5,4,3,4,2
1,2.8009,4,2,1,4,3,4
5,3.9381,4,4,4,4,4,4
4,4.7693,5,4,4,5,5,4
3,3.1069,3,4,4,3,3,4
2,2.4683,4,1,4,4,2,2
5,5.1374,5,5,5,5,5,5
5,4.7042,4,5,3,5,5,5
1,0.8802,1,1,1,1,1,5
2,2.4689,4,4,4,2,2,4
1,1.7316,5,2,2,2,1,5
3,3.6084,3,3,3,4,4,4
5,5.1374,5,5,5,5,5,5
2,1.9049,3,1,1,3,2,4
5,5.1374,5,5,5,5,5,5
4,4.2725,4,4,3,4,5,4
1,1.1349,2,3,3,2,1,1
1,0.5346,1,4,1,1,1,1
5,5.1374,5,5,5,5,5,5
2,4.3814,4,1,4,4,5,5
3,3.6404,4,4,2,2,5,4
5,4.9691,5,5,4,5,5,5
4,4.376,4,3,4,4,5,4
5,4.6727,4,4,4,5,5,4
4,4.8395,5,3,4,5,5,5
5,5.1374,5,5,5,5,5,5
4,3.8031,4,4,4,4,4,3
4,4.0029,4,5,4,4,4,4
4,4.0029,4,5,4,4,4,4
4,4.4408,4,4,4,4,5,4
3,2.8679,4,3,4,4,2,4
4,3.9381,4,4,4,4,4,4
4,4.0029,4,5,4,4,4,4
4,4.4408,4,4,4,4,5,4
4,4.0029,4,5,4,4,4,4
2,1.6551,4,4,1,4,1,2
5,4.7375,4,5,4,5,5,4
4,3.9381,4,4,4,4,4,4
5,4.0731,4,4,4,4,4,5
4,3.9381,4,4,4,4,4,4
4,4.0029,4,5,4,4,4,4
4,3.9381,4,4,4,4,4,4
3,3.6348,4,4,3,4,4,3
2,2.8045,4,5,4,1,3,4
4,4.0731,4,4,4,4,4,5
5,4.7441,4,4,5,4,5,5
3,4.5374,5,4,4,4,5,4
4,4.5758,4,4,4,4,5,5
3,2.9327,4,4,4,4,2,4
4,4.5758,4,4,4,4,5,5
5,4.6724,5,4,4,4,5,5
4,3.9381,4,4,4,4,4,4
1,1.8306,4,1,4,4,1,1
1,2.5979,4,3,4,4,2,2
4,3.9381,4,4,4,4,4,4
1,1.6353,1,4,1,4,1,4
5,4.2414,4,4,5,4,4,5
3,2.6996,4,3,3,4,2,4
3,3.7062,4,4,4,3,4,4
5,4.5374,5,4,4,4,5,4
5,4.841,4,4,5,5,5,4
5,4.6724,5,4,4,4,5,5
5,4.841,4,4,5,5,5,4
5,4.7441,4,4,5,4,5,5
5,4.7693,5,4,4,5,5,4
3,3.1072,2,4,4,4,3,3
2,3.3706,4,3,4,4,3,4
5,4.3706,4,5,4,4,5,3
3,2.8288,4,4,2,4,3,2
4,3.4354,4,4,4,4,3,4
4,4.511,4,3,4,4,5,5
2,1.2294,4,4,1,1,1,4
3,2.8997,5,2,4,4,2,4
3,3.1321,4,4,3,4,3,3
5,4.841,4,4,5,5,5,4
3,3.8679,4,5,4,4,4,3
3,3.2035,4,4,4,3,3,4
4,4.5374,5,4,4,4,5,4
4,4.2348,4,5,4,5,4,4
4,4.132,5,5,5,5,3,5
3,2.5712,2,4,3,4,2,4
5,5.1374,5,5,5,5,5,5
4,3.8427,3,5,5,3,4,4
5,4.7693,5,4,4,5,5,4
5,4.5374,5,4,4,4,5,4
5,4.7375,4,5,4,5,5,4
5,4.7441,4,4,5,4,5,5
5,4.5374,5,4,4,4,5,4
5,4.5374,5,4,4,4,5,4
5,4.7375,4,5,4,5,5,4
5,4.7375,4,5,4,5,5,4
2,2.3642,4,4,2,3,2,4
3,2.2625,4,4,3,3,2,2
4,4.0029,4,5,4,4,4,4
4,3.7698,4,4,3,4,4,4
3,3.771,4,5,4,3,4,4
3,3.1329,4,4,3,3,4,1
5,5.1374,5,5,5,5,5,5
5,3.9696,4,5,3,4,4,5
4,4.7705,5,5,5,4,5,4
4,3.5712,4,4,4,3,4,3
5,5.1374,5,5,5,5,5,5
3,2.9386,3,4,3,3,3,4
5,5.1374,5,5,5,5,5,5
4,4.0029,4,5,4,4,4,4
5,4.0029,4,5,4,4,4,4
5,5.1374,5,5,5,5,5,5
4,4.8089,4,5,5,4,5,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,4.9055,5,5,5,4,5,5
5,4.9043,5,4,4,5,5,5
5,5.1374,5,5,5,5,5,5
4,4.5056,4,5,4,4,5,4
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
4,4.7057,5,4,5,4,5,4
5,4.577,4,5,5,3,5,5
5,4.7057,5,4,5,4,5,4
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
4,4.0029,4,5,4,4,4,4
5,5.1374,5,5,5,5,5,5
5,4.9058,4,5,5,5,5,4
3,4.2722,5,4,3,3,5,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
4,4.8341,5,5,4,5,5,4
4,4.6022,5,5,4,4,5,4
4,4.7441,4,4,5,4,5,5
5,4.7057,5,4,5,4,5,4
4,3.9381,4,4,4,4,4,4
5,4.2414,4,4,5,4,4,5
5,4.6091,4,4,5,4,5,4
3,3.3004,4,4,4,4,3,3
3,3.3004,4,4,4,4,3,3
5,4.6091,4,4,5,4,5,4
5,5.1374,5,5,5,5,5,5
5,4.6739,4,5,5,4,5,4
5,4.5374,5,4,4,4,5,4
4,4.0347,5,4,4,4,4,4
3,4.5374,5,4,4,4,5,4
5,5.1374,5,5,5,5,5,5
5,4.6022,5,5,4,4,5,4
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,4.7057,5,4,5,4,5,4
4,4.5056,4,5,4,4,5,4
4,4.6727,4,4,4,5,5,4
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
4,4.4423,3,5,5,4,5,3
4,4.0014,5,4,3,4,4,5
4,4.6739,4,5,5,4,5,4
5,4.5056,4,5,4,4,5,4
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,4.5758,4,4,4,4,5,5
4,4.4016,5,4,4,5,4,5
4,4.6091,4,4,5,4,5,4
5,4.0347,5,4,4,4,4,4
4,4.5056,4,5,4,4,5,4
5,4.9055,5,5,5,4,5,5
5,4.6724,5,4,4,4,5,5
4,4.5699,5,4,5,5,4,5
4,3.9381,4,4,4,4,4,4
5,5.1374,5,5,5,5,5,5
3,3.3319,4,5,3,4,3,4
3,3.1321,4,4,3,4,3,3
5,4.6406,4,5,4,4,5,5
3,3.2035,4,4,4,3,3,4
5,4.6739,4,5,5,4,5,4
4,3.9381,4,4,4,4,4,4
4,3.5712,4,4,4,3,4,3
5,4.6091,4,4,5,4,5,4
4,4.4408,4,4,4,4,5,4
5,4.7375,4,5,4,5,5,4
1,2.4926,4,5,1,4,2,4
4,4.5758,4,4,4,4,5,5
5,4.7693,5,4,4,5,5,4
5,4.6727,4,4,4,5,5,4
5,4.8077,4,4,4,5,5,5
4,4.5374,5,4,4,4,5,4
1,2.0631,4,4,4,3,1,3
5,4.6739,4,5,5,4,5,4
4,4.0029,4,5,4,4,4,4
4,4.4408,4,4,4,4,5,4
5,4.6724,5,4,4,4,5,5
3,3.1636,4,5,2,4,3,4
5,5.1374,5,5,5,5,5,5
4,4.1379,4,5,4,4,4,5
5,4.6406,4,5,4,4,5,5
4,4.0347,5,4,4,4,4,4
5,4.5758,4,4,4,4,5,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
3,4.0793,2,4,3,4,5,4
4,4.9043,5,4,4,5,5,5
2,2.43,4,4,4,4,1,4
5,5.1374,5,5,5,5,5,5
4,4.0029,4,5,4,4,4,4
5,5.1374,5,5,5,5,5,5
2,2.0042,3,3,3,2,2,3
4,4.2015,4,5,3,5,4,5
5,4.4408,4,4,4,4,5,4
5,4.7441,4,4,5,4,5,5
5,4.6724,5,4,4,4,5,5
5,4.6739,4,5,5,4,5,4
4,3.9381,4,4,4,4,4,4
5,4.3698,4,5,4,5,4,5
4,4.0029,4,5,4,4,4,4
5,4.5056,4,5,4,4,5,4
5,4.6022,5,5,4,4,5,4
5,5.1374,5,5,5,5,5,5
5,4.9055,5,5,5,4,5,5
5,4.5056,4,5,4,4,5,4
5,5.1374,5,5,5,5,5,5
5,4.5056,4,5,4,4,5,4
5,4.6091,4,4,5,4,5,4
5,4.6022,5,5,4,4,5,4
4,4.5374,5,4,4,4,5,4
5,4.8077,4,4,4,5,5,5
4,4.6727,4,4,4,5,5,4
5,4.7057,5,4,5,4,5,4
5,4.6724,5,4,4,4,5,5
3,4.4408,4,4,4,4,5,4
5,4.7375,4,5,4,5,5,4
5,4.6739,4,5,5,4,5,4
4,4.6406,4,5,4,4,5,5
4,4.3058,4,4,4,4,5,3
5,4.7057,5,4,5,4,5,4
5,4.8077,4,4,4,5,5,5
4,3.9381,4,4,4,4,4,4
4,3.9381,4,4,4,4,4,4
5,4.6739,4,5,5,4,5,4
5,4.841,4,4,5,5,5,4
5,4.0347,5,4,4,4,4,4
4,3.9381,4,4,4,4,4,4
3,3.4354,4,4,4,4,3,4
4,4.7057,5,4,5,4,5,4
5,4.7375,4,5,4,5,5,4
4,4.203,5,4,5,4,4,4
4,4.4723,4,5,3,4,5,5
5,4.7693,5,4,4,5,5,4
4,3.9381,4,4,4,4,4,4
5,4.6724,5,4,4,4,5,5
4,3.9381,4,4,4,4,4,4
5,4.7441,4,4,5,4,5,5
5,5.1374,5,5,5,5,5,5
3,3.0352,4,4,3,3,3,4
5,4.5056,4,5,4,4,5,4
5,4.5374,5,4,4,4,5,4
5,5.1374,5,5,5,5,5,5
4,4.7372,5,5,4,4,5,5
3,3.5061,3,5,3,3,4,4
5,3.9381,4,4,4,4,4,4
1,1.4946,4,4,2,2,1,3
5,4.305,4,4,4,5,4,5
4,5.1374,5,5,5,5,5,5
5,4.0995,5,5,4,4,4,4
4,4.338,5,4,5,4,4,5
5,5.1374,5,5,5,5,5,5
4,4.0731,4,4,4,4,4,5
5,4.6347,5,5,5,5,4,5
5,4.7693,5,4,4,5,5,4
4,3.9381,4,4,4,4,4,4
4,4.6724,5,4,4,4,5,5
4,4.5374,5,4,4,4,5,4
5,4.8077,4,4,4,5,5,5
2,2.8361,3,4,4,4,2,4
5,4.7375,4,5,4,5,5,4
5,4.7693,5,4,4,5,5,4
4,4.0029,4,5,4,4,4,4
4,3.7062,4,4,4,3,4,4
3,4.1064,4,4,5,4,4,4
2,3.0988,4,4,2,4,3,4
5,4.5758,4,4,4,4,5,5
5,4.8077,4,4,4,5,5,5
4,3.9381,4,4,4,4,4,4
4,4.6727,4,4,4,5,5,4
5,4.6022,5,5,4,4,5,4
5,4.841,4,4,5,5,5,4
5,4.6022,5,5,4,4,5,4
5,4.7441,4,4,5,4,5,5
5,4.7693,5,4,4,5,5,4
4,3.9381,4,4,4,4,4,4
4,3.9381,4,4,4,4,4,4
4,3.5379,4,4,3,3,4,4
4,4.4408,4,4,4,4,5,4
4,4.0406,4,4,3,3,5,4
4,4.4408,4,4,4,4,5,4
5,4.841,4,4,5,5,5,4
3,3.9381,4,4,4,4,4,4
2,1.6551,4,4,1,4,1,2
3,2.6042,3,4,4,3,2,4
5,4.6022,5,5,4,4,5,4
3,2.875,3,4,4,2,3,4
5,3.9381,4,4,4,4,4,4
5,4.6724,5,4,4,4,5,5
5,4.6406,4,5,4,4,5,5
5,4.6022,5,5,4,4,5,4
5,4.2725,4,4,3,4,5,4
5,4.6727,4,4,4,5,5,4
4,4.6022,5,5,4,4,5,4
4,3.8031,4,4,4,4,4,3
5,4.1324,5,4,4,4,5,1
4,3.9381,4,4,4,4,4,4
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
4,4.7705,5,5,5,4,5,4
5,5.0726,5,4,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
4,4.7099,5,1,4,5,5,5
4,4.7705,5,5,5,4,5,4
5,4.5699,5,4,5,5,4,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,4.6347,5,5,5,5,4,5
5,5.0726,5,4,5,5,5,5
4,3.9381,4,4,4,4,4,4
5,4.5381,4,5,5,5,4,5
4,3.7318,5,5,4,4,3,5
4,3.8031,4,4,4,4,4,3
4,5.0726,5,4,5,5,5,5
4,3.9381,4,4,4,4,4,4
5,4.6724,5,4,4,4,5,5
5,5.1374,5,5,5,5,5,5
4,3.3647,5,3,5,5,2,4
4,4.601,5,4,3,5,5,4
3,3.8415,3,4,4,4,4,4
5,5.1374,5,5,5,5,5,5
5,5.0408,4,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,5.0726,5,4,5,5,5,5
5,4.338,5,4,5,4,4,5
4,4.0347,5,4,4,4,4,4
4,4.2678,5,5,5,4,4,4
3,2.5325,4,4,3,3,2,4
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,5.0726,5,4,5,5,5,5
5,5.1374,5,5,5,5,5,5
4,4.2345,5,5,4,4,4,5
3,4.2725,4,4,3,4,5,4
4,5.0078,5,3,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,5.0024,5,5,5,5,5,4
4,4.4733,4,4,5,5,4,5
4,3.5968,5,5,4,4,3,4
5,4.2666,5,4,4,5,4,4
3,2.4695,2,4,4,4,2,2
4,3.7639,5,4,4,5,3,4
4,4.8077,4,4,4,5,5,5
5,4.4408,4,4,4,4,5,4
5,4.7057,5,4,5,4,5,4
4,4.7375,4,5,4,5,5,4
5,4.9691,5,5,4,5,5,5
4,4.6022,5,5,4,4,5,4
4,4.0347,5,4,4,4,4,4
3,3.2671,4,4,3,4,3,4
1,2.0754,1,3,4,4,1,4
4,4.5758,4,4,4,4,5,5
4,3.9381,4,4,4,4,4,4
5,4.1697,5,4,4,4,4,5
4,4.7372,5,5,4,4,5,5
3,3.771,4,5,4,3,4,4
4,4.4408,4,4,4,4,5,4
5,4.6022,5,5,4,4,5,4
4,3.6673,4,4,4,5,3,4
5,4.6727,4,4,4,5,5,4
4,3.9381,4,4,4,4,4,4
4,3.9381,4,4,4,4,4,4
4,4.9691,5,5,4,5,5,5
5,5.1374,5,5,5,5,5,5
5,4.5374,5,4,4,4,5,4
4,3.9381,4,4,4,4,4,4
5,4.8077,4,4,4,5,5,5
5,5.1374,5,5,5,5,5,5
4,4.7693,5,4,4,5,5,4
4,3.9312,5,5,3,4,4,4
5,4.7372,5,5,4,4,5,5
4,3.9381,4,4,4,4,4,4
3,3.6993,5,5,3,3,4,4
4,3.9381,4,4,4,4,4,4
5,4.7057,5,4,5,4,5,4
4,4.7705,5,5,5,4,5,4
4,3.4354,4,4,4,4,3,4
5,4.6022,5,5,4,4,5,4
5,4.5056,4,5,4,4,5,4
5,4.5374,5,4,4,4,5,4
5,4.7441,4,4,5,4,5,5
4,3.4354,4,4,4,4,3,4
4,3.9381,4,4,4,4,4,4
5,5.1374,5,5,5,5,5,5
5,5.0726,5,4,5,5,5,5
5,4.7441,4,4,5,4,5,5
4,4.2732,3,5,4,5,4,5
4,3.8023,4,4,4,5,3,5
5,4.6091,4,4,5,4,5,4
4,4.2348,4,5,4,5,4,4
5,5.1374,5,5,5,5,5,5
3,3.2671,4,4,3,4,3,4
5,4.7441,4,4,5,4,5,5
3,3.9381,4,4,4,4,4,4
5,4.6727,4,4,4,5,5,4
1,1.9662,4,4,4,2,1,4
5,4.8077,4,4,4,5,5,5
5,5.1374,5,5,5,5,5,5
5,4.6739,4,5,5,4,5,4
4,5.1374,5,5,5,5,5,5
5,4.6091,4,4,5,4,5,4
4,4.7372,5,5,4,4,5,5
5,5.1374,5,5,5,5,5,5
5,4.8674,5,5,5,5,5,3
4,4.3698,4,5,4,5,4,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
4,4.2348,4,5,4,5,4,4
3,3.2679,4,4,3,3,4,2
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,4.6347,5,5,5,5,4,5
4,3.1377,4,4,2,2,4,4
5,5.1374,5,5,5,5,5,5
5,4.9691,5,5,4,5,5,5
5,5.1374,5,5,5,5,5,5
5,4.9691,5,5,4,5,5,5
4,4.305,4,4,4,5,4,5
4,4.5689,5,5,3,4,5,5
5,4.7375,4,5,4,5,5,4
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
4,4.4393,5,3,3,4,5,5
2,1.799,3,4,3,2,2,1
5,5.1374,5,5,5,5,5,5
5,5.0024,5,5,5,5,5,4
5,5.1374,5,5,5,5,5,5
4,4.9691,5,5,4,5,5,5
4,4.4664,5,5,4,5,4,5
5,5.1374,5,5,5,5,5,5
4,5.1374,5,5,5,5,5,5
4,4.7372,5,5,4,4,5,5
5,5.1374,5,5,5,5,5,5
5,4.5056,4,5,4,4,5,4
5,4.9055,5,5,5,4,5,5
5,5.1374,5,5,5,5,5,5
4,4.4159,2,4,5,4,5,4
4,3.738,3,5,3,4,4,4
4,4.0995,5,5,4,4,4,4
5,4.7705,5,5,5,4,5,4
5,4.9055,5,5,5,4,5,5
5,5.1374,5,5,5,5,5,5
5,4.8725,4,5,4,5,5,5
4,4.5374,5,4,4,4,5,4
5,5.1374,5,5,5,5,5,5
5,5.0024,5,5,5,5,5,4
5,5.0726,5,4,5,5,5,5
5,4.7057,5,4,5,4,5,4
4,4.2345,5,5,4,4,4,5
5,4.7693,5,4,4,5,5,4
4,5.0408,4,5,5,5,5,5
5,4.8395,5,3,4,5,5,5
3,3.4738,3,4,4,4,3,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,4.8008,5,5,3,5,5,5
3,3.7698,4,4,3,4,4,4
4,5.1374,5,5,5,5,5,5
4,4.0995,5,5,4,4,4,4
5,4.9691,5,5,4,5,5,5
5,5.1374,5,5,5,5,5,5
4,5.1374,5,5,5,5,5,5
4,3.7698,4,4,3,4,4,4
5,5.1374,5,5,5,5,5,5
4,4.9043,5,4,4,5,5,5
4,4.7705,5,5,5,4,5,4
5,5.1374,5,5,5,5,5,5
3,2.8036,3,4,3,3,3,3
5,3.0352,4,4,3,3,3,4
1,1.9968,3,4,2,4,1,4
4,4.2678,5,5,5,4,4,4
4,4.0083,4,3,4,4,4,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,4.6347,5,5,5,5,4,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
3,3.997,5,5,5,5,3,4
5,5.1374,5,5,5,5,5,5
4,4.4078,5,2,4,4,5,4
5,5.0024,5,5,5,5,5,4
3,4.2414,4,4,5,4,4,5
4,4.9691,5,5,4,5,5,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
2,3.2035,4,4,4,3,3,4
3,3.2094,3,4,3,2,4,4
4,4.1379,4,5,4,4,4,5
5,5.1374,5,5,5,5,5,5
4,4.6739,4,5,5,4,5,4
4,3.3008,4,5,5,4,2,5
4,3.4036,3,5,4,4,3,4
4,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,4.9691,5,5,4,5,5,5
4,4.7705,5,5,5,4,5,4
5,4.9691,5,5,4,5,5,5
4,3.6732,3,4,3,4,4,4
2,2.5705,3,3,2,3,3,3
4,4.3698,4,5,4,5,4,5
5,5.0408,4,5,5,5,5,5
3,3.2671,4,4,3,4,3,4
5,5.1374,5,5,5,5,5,5
5,4.4028,5,5,5,4,4,5
5,4.9691,5,5,4,5,5,5
5,4.9691,5,5,4,5,5,5
5,4.5056,4,5,4,4,5,4
5,3.997,5,5,5,5,3,4
4,4.1379,4,5,4,4,4,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
3,3.7654,4,5,5,5,3,3
5,5.1374,5,5,5,5,5,5
5,4.7372,5,5,4,4,5,5
4,3.9696,4,5,3,4,4,5
5,5.0024,5,5,5,5,5,4
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
4,4.0029,4,5,4,4,4,4
5,4.9058,4,5,5,5,5,4
1,0.8049,2,2,2,1,1,2
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
4,4.0029,4,5,4,4,4,4
5,5.1374,5,5,5,5,5,5
5,4.6406,4,5,4,4,5,5
5,4.9691,5,5,4,5,5,5
5,5.1374,5,5,5,5,5,5
4,4.1712,4,5,5,4,4,4
5,4.8341,5,5,4,5,5,4
5,4.6022,5,5,4,4,5,4
5,4.1712,4,5,5,4,4,4
5,5.1374,5,5,5,5,5,5
4,3.9381,4,4,4,4,4,4
5,4.9055,5,5,5,4,5,5
5,5.1374,5,5,5,5,5,5
4,3.2358,4,5,3,2,4,3
5,4.9055,5,5,5,4,5,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,4.8341,5,5,4,5,5,4
5,5.1374,5,5,5,5,5,5
4,4.5056,4,5,4,4,5,4
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,5.0408,4,5,5,5,5,5
4,4.6022,5,5,4,4,5,4
5,5.1374,5,5,5,5,5,5
5,4.203,5,4,5,4,4,4
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,4.6406,4,5,4,4,5,5
4,4.0029,4,5,4,4,4,4
5,5.1374,5,5,5,5,5,5
5,4.5056,4,5,4,4,5,4
5,4.0347,5,4,4,4,4,4
4,4.5374,5,4,4,4,5,4
5,5.1374,5,5,5,5,5,5
5,5.0024,5,5,5,5,5,4
5,5.0024,5,5,5,5,5,4
4,4.4339,5,5,3,4,5,4
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
4,4.0029,4,5,4,4,4,4
5,5.1374,5,5,5,5,5,5
5,4.9691,5,5,4,5,5,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
4,3.9381,4,4,4,4,4,4
